Date,Day_of_Week,Season,Weather,Product,Category,Unit_Price,Num_Customers,Sales,Stocks,Shelf_Life,Days_Until_Next_Purchase,Event,Purchase_Quantity
2019-09-09,Monday,Autumn,Windy,Tomatoes,Vegetables,50.91,7229,4447168.401041551,21,10,10,,29
2019-07-10,Wednesday,Summer,Cloudy,Pork,Meat,132.37,8448,5163172.887996122,13,7,7,,29
2019-07-12,Friday,Summer,Cloudy,Pork,Meat,132.37,9907,6234981.740531755,9,7,1,,47
2019-06-30,Sunday,Summer,Sunny,Milk,Dairy,30.55,11063,6734655.466250315,3,7,1,,50
2019-04-27,Saturday,Spring,Cloudy,Cheese,Dairy,152.73,9152,5691999.275996307,13,9,9,,26
2019-08-20,Tuesday,Summer,Hot,Apples,Fruits,19.09,8527,5367346.034234288,3,30,1,,59
2019-09-10,Tuesday,Autumn,Rainy,Tomatoes,Vegetables,50.91,6525,4058530.082624326,24,10,10,,27
2019-07-15,Monday,Summer,Sunny,Pork,Meat,132.37,9359,5841883.161423461,17,7,7,,21
2019-07-16,Tuesday,Summer,Hot,Pork,Meat,132.37,8337,5154788.585320919,14,7,7,,22
2019-08-22,Thursday,Summer,Sunny,Apples,Fruits,19.09,9534,5987011.140023899,10,30,30,,40
2019-09-19,Thursday,Autumn,Cloudy,Salmon,Seafood,173.09,7476,4592998.853438473,21,3,3,,20
2019-08-25,Sunday,Summer,Hot,Eggs,Dairy,38.18,10345,6509642.416903,13,21,21,,21
2019-06-30,Sunday,Summer,Sunny,Milk,Dairy,30.55,11232,7039593.248001107,18,7,7,,29
2019-09-12,Thursday,Autumn,Rainy,Tomatoes,Vegetables,50.91,6503,4037152.885733611,23,10,10,,24
2019-07-03,Wednesday,Summer,Cloudy,Milk,Dairy,30.55,8229,5174412.491979696,19,7,7,,22
2019-10-03,Thursday,Autumn,Windy,Chicken,Meat,105.0,7350,4480941.79935788,8,5,1,,54
2019-04-28,Sunday,Spring,Cloudy,Cheese,Dairy,152.73,9467,5817554.634308488,7,9,1,,48
2019-07-06,Saturday,Summer,Sunny,Milk,Dairy,30.55,11214,6841606.5774716735,24,7,7,,26
2019-08-25,Sunday,Summer,Cloudy,Eggs,Dairy,38.18,10001,6189789.983951199,22,21,21,,23
2019-09-20,Friday,Autumn,Cloudy,Salmon,Seafood,173.09,9689,5908519.7802400235,4,3,1,,49
2019-07-18,Thursday,Summer,Hot,Pork,Meat,132.37,8583,5327525.984329992,26,7,7,,24
2019-08-23,Friday,Summer,Sunny,Apples,Fruits,19.09,11252,7061726.130722055,21,30,30,,30
2019-10-05,Saturday,Autumn,Cloudy,Chicken,Meat,105.0,9162,5688025.345998677,24,5,5,,33
2019-07-09,Tuesday,Summer,Sunny,Milk,Dairy,30.55,9042,5573802.273695504,25,7,7,,26
2019-07-12,Friday,Summer,Cloudy,Milk,Dairy,30.55,10176,6356709.743447359,4,7,1,,48
2019-07-14,Sunday,Summer,Hot,Milk,Dairy,30.55,10093,6235110.420969476,1,7,1,,50
2019-07-14,Sunday,Summer,Sunny,Milk,Dairy,30.55,11102,6733697.851613737,28,7,7,,30
2019-11-11,Monday,Autumn,Cloudy,Potatoes,Vegetables,7.0,7410,4626364.551351174,10,9,9,,42
2019-04-29,Monday,Spring,Cloudy,Cheese,Dairy,152.73,7517,4556586.723124218,25,9,9,,21
2019-09-13,Friday,Autumn,Cloudy,Tomatoes,Vegetables,50.91,9353,5923722.728299977,17,10,10,,24
2019-09-20,Friday,Autumn,Rainy,Salmon,Seafood,173.09,8387,5155860.478605155,5,3,1,,49
2019-08-24,Saturday,Summer,Hot,Apples,Fruits,19.09,10153,6316763.825596106,5,30,1,,54
2019-09-20,Friday,Autumn,Rainy,Salmon,Seafood,173.09,8292,5173214.497918989,21,3,3,,24
2019-09-14,Saturday,Autumn,Windy,Tomatoes,Vegetables,50.91,9535,5843756.055445123,18,10,10,,24
2019-09-17,Tuesday,Autumn,Cloudy,Tomatoes,Vegetables,50.91,7339,4448335.933368689,18,10,10,,26
2019-10-05,Saturday,Autumn,Rainy,Chicken,Meat,105.0,8714,5409069.740618048,9,5,1,,54
2019-05-01,Wednesday,Spring,Rainy,Cheese,Dairy,152.73,6488,3990611.906712506,10,9,9,,40
2019-08-26,Monday,Summer,Sunny,Apples,Fruits,19.09,9208,5635550.692563245,26,30,30,,29
2019-07-16,Tuesday,Summer,Sunny,Milk,Dairy,30.55,9325,5665490.366660043,21,7,7,,27
2019-10-21,Monday,Autumn,Cloudy,Lettuce,Vegetables,20.36,7324,4555401.6865334455,20,5,5,,24
2019-10-24,Thursday,Autumn,Windy,Lettuce,Vegetables,20.36,7433,4664181.06017065,22,5,5,,26
2019-10-27,Sunday,Autumn,Rainy,Lettuce,Vegetables,20.36,8562,5309176.867209965,11,5,5,,25
2019-05-03,Friday,Spring,Cloudy,Cheese,Dairy,152.73,9300,5625927.8317059,16,9,9,,26
2019-05-03,Friday,Spring,Cloudy,Cheese,Dairy,152.73,9018,5675127.49468532,4,9,1,,53
2019-11-14,Thursday,Autumn,Rainy,Potatoes,Vegetables,7.0,6726,4194225.664055253,18,9,9,,29
2019-07-19,Friday,Summer,Hot,Pork,Meat,132.37,10191,6306318.242336364,7,7,1,,52
2019-10-30,Wednesday,Autumn,Rainy,Lettuce,Vegetables,20.36,6696,4135906.667203195,14,5,5,,20
2019-07-20,Saturday,Summer,Cloudy,Pork,Meat,132.37,10458,6455982.638540263,17,7,7,,25
2019-05-03,Friday,Spring,Rainy,Cheese,Dairy,152.73,8499,5293624.821335904,25,9,9,,25
2019-07-17,Wednesday,Summer,Cloudy,Milk,Dairy,30.55,8359,5126197.662753249,4,7,1,,50
2019-09-18,Wednesday,Autumn,Rainy,Tomatoes,Vegetables,50.91,6782,4187163.382537143,15,10,10,,20
2019-09-21,Saturday,Autumn,Rainy,Salmon,Seafood,173.09,8229,4981279.589834489,18,3,3,,26
2019-05-03,Friday,Spring,Cloudy,Cheese,Dairy,152.73,9117,5714197.799080086,1,9,1,,51
2019-08-29,Thursday,Summer,Sunny,Apples,Fruits,19.09,8960,5496588.382603018,17,30,30,,31
2019-09-21,Saturday,Autumn,Rainy,Salmon,Seafood,173.09,8459,5284871.250200063,11,3,3,,23
2019-07-19,Friday,Summer,Sunny,Milk,Dairy,30.55,11532,7221357.380290698,3,7,1,,47
2019-08-28,Wednesday,Summer,Sunny,Eggs,Dairy,38.18,9694,5993865.535096295,25,21,21,,26
2019-09-20,Friday,Autumn,Cloudy,Tomatoes,Vegetables,50.91,9712,5991717.178463975,7,10,1,,49
2019-11-17,Sunday,Autumn,Windy,Potatoes,Vegetables,7.0,9401,5853040.835304344,25,9,9,,31
2019-05-04,Saturday,Spring,Cloudy,Cheese,Dairy,152.73,9144,5702597.433327899,22,9,9,,25
2019-11-18,Monday,Autumn,Rainy,Potatoes,Vegetables,7.0,6543,4133280.4967220183,5,9,1,,55
2019-07-19,Friday,Summer,Cloudy,Milk,Dairy,30.55,9787,5908693.560997278,10,7,7,,36
2019-09-21,Saturday,Autumn,Cloudy,Salmon,Seafood,173.09,9574,5783218.101220942,21,3,3,,21
2019-11-19,Tuesday,Autumn,Windy,Potatoes,Vegetables,7.0,7375,4453317.814083673,4,9,1,,56
2019-10-08,Tuesday,Autumn,Rainy,Chicken,Meat,105.0,6436,3981645.735218484,18,5,5,,33
2019-09-20,Friday,Autumn,Windy,Tomatoes,Vegetables,50.91,9394,5811111.463443291,12,10,10,,26
2019-07-23,Tuesday,Summer,Sunny,Pork,Meat,132.37,9306,5691646.5761501435,15,7,7,,26
2019-07-19,Friday,Summer,Sunny,Milk,Dairy,30.55,11254,6984328.495711407,15,7,7,,23
2019-11-19,Tuesday,Autumn,Rainy,Potatoes,Vegetables,7.0,7022,4347412.728785895,4,9,1,,51
2019-07-23,Tuesday,Summer,Sunny,Pork,Meat,132.37,9590,6012638.640748322,2,7,1,,53
2019-08-31,Saturday,Summer,Sunny,Eggs,Dairy,38.18,10610,6600945.3196799215,26,21,21,,24
2019-10-31,Thursday,Autumn,Windy,Lettuce,Vegetables,20.36,7212,4434364.003535218,22,5,5,,22
2019-07-26,Friday,Summer,Hot,Pork,Meat,132.37,10002,6289899.78935681,22,7,7,,22
2019-05-07,Tuesday,Spring,Sunny,Cheese,Dairy,152.73,8495,5314393.704894659,6,9,1,,51
2019-07-20,Saturday,Summer,Sunny,Milk,Dairy,30.55,11254,6895874.843875039,23,7,7,,27
2019-07-20,Saturday,Summer,Cloudy,Milk,Dairy,30.55,9884,6136885.518952775,29,7,7,,24
2019-10-11,Friday,Autumn,Rainy,Chicken,Meat,105.0,8751,5326081.277498098,22,5,5,,30
2019-07-20,Saturday,Summer,Cloudy,Milk,Dairy,30.55,10010,6127389.7023982825,16,7,7,,28
2019-09-22,Sunday,Autumn,Rainy,Salmon,Seafood,173.09,8764,5545466.199154696,29,3,3,,23
2019-08-29,Thursday,Summer,Cloudy,Apples,Fruits,19.09,8229,5108887.578550053,12,30,30,,32
2019-07-21,Sunday,Summer,Cloudy,Milk,Dairy,30.55,10043,6146070.957859795,10,7,7,,38
2019-11-21,Thursday,Autumn,Windy,Potatoes,Vegetables,7.0,7561,4715257.21611603,7,9,1,,55
2019-11-01,Friday,Autumn,Cloudy,Lettuce,Vegetables,20.36,9593,5837829.154462988,28,5,5,,25
2019-05-08,Wednesday,Spring,Cloudy,Cheese,Dairy,152.73,7359,4501463.099485128,12,9,9,,25
2019-09-21,Saturday,Autumn,Windy,Tomatoes,Vegetables,50.91,9319,5634394.778482898,20,10,10,,26
2019-10-13,Sunday,Autumn,Cloudy,Chicken,Meat,105.0,9858,6180611.938257453,24,5,5,,30
2019-11-24,Sunday,Autumn,Cloudy,Potatoes,Vegetables,7.0,9259,5729870.945247699,28,9,9,,30
2019-10-13,Sunday,Autumn,Cloudy,Chicken,Meat,105.0,9395,5684217.957121686,22,5,5,,26
2019-09-22,Sunday,Autumn,Rainy,Tomatoes,Vegetables,50.91,8313,5197718.704550885,17,10,10,,21
2019-10-16,Wednesday,Autumn,Windy,Chicken,Meat,105.0,7520,4627621.019448355,22,5,5,,32
2019-07-21,Sunday,Summer,Sunny,Milk,Dairy,30.55,10961,6634322.195865347,7,7,1,,46
2019-09-24,Tuesday,Autumn,Rainy,Tomatoes,Vegetables,50.91,6601,4062517.7767378706,12,10,10,,25
2019-10-19,Saturday,Autumn,Rainy,Chicken,Meat,105.0,8283,5004526.763271458,8,5,1,,55
2019-07-29,Monday,Summer,Sunny,Pork,Meat,132.37,9369,5787542.243840603,20,7,7,,27
2019-05-09,Thursday,Spring,Cloudy,Cheese,Dairy,152.73,7551,4638885.337817962,3,9,1,,50
2019-11-25,Monday,Autumn,Windy,Potatoes,Vegetables,7.0,7520,4626002.432961281,9,9,1,,59
2019-11-28,Thursday,Autumn,Windy,Potatoes,Vegetables,7.0,7263,4506827.766690586,21,9,9,,28
2019-09-01,Sunday,Autumn,Rainy,Apples,Fruits,15.27,8210,5025478.037878122,3,30,1,,53
2019-07-31,Wednesday,Summer,Hot,Pork,Meat,132.37,8545,5375236.120795256,24,7,7,,27
2019-09-25,Wednesday,Autumn,Cloudy,Tomatoes,Vegetables,50.91,7402,4591374.572641471,26,10,10,,24
2019-07-24,Wednesday,Summer,Sunny,Milk,Dairy,30.55,9136,5614977.146829822,7,7,1,,50
2019-09-26,Thursday,Autumn,Rainy,Tomatoes,Vegetables,50.91,6755,4176759.866839241,7,10,1,,52
2019-09-29,Sunday,Autumn,Cloudy,Tomatoes,Vegetables,50.91,9324,5699653.60413944,18,10,10,,26
2019-10-22,Tuesday,Autumn,Windy,Chicken,Meat,105.0,7402,4522147.693873158,24,5,5,,34
2019-10-24,Thursday,Autumn,Rainy,Chicken,Meat,105.0,6668,4126953.0358517575,8,5,1,,56
2019-10-27,Sunday,Autumn,Cloudy,Chicken,Meat,105.0,9123,5574937.011381151,4,5,1,,56
2019-09-01,Sunday,Autumn,Windy,Eggs,Dairy,33.09,9315,5789713.8919561785,11,21,21,,23
2019-09-02,Monday,Autumn,Cloudy,Apples,Fruits,15.27,7732,4817854.034588897,13,30,30,,27
2019-10-02,Wednesday,Autumn,Rainy,Tomatoes,Vegetables,50.91,6573,4109472.7304860353,21,10,10,,24
2019-09-02,Monday,Autumn,Rainy,Apples,Fruits,15.27,6428,4053214.541580995,9,30,1,,56
2019-05-09,Thursday,Spring,Rainy,Cheese,Dairy,152.73,6597,4140118.05546863,24,9,9,,24
2019-11-03,Sunday,Autumn,Rainy,Lettuce,Vegetables,20.36,8667,5335266.439839654,14,5,5,,26
2019-05-11,Saturday,Spring,Sunny,Cheese,Dairy,152.73,10606,6447890.709092575,20,9,9,,27
2019-10-05,Saturday,Autumn,Cloudy,Tomatoes,Vegetables,50.91,9612,5930253.25698479,28,10,10,,22
2019-10-06,Sunday,Autumn,Rainy,Tomatoes,Vegetables,50.91,8622,5388704.402629113,5,10,1,,53
2019-07-24,Wednesday,Summer,Sunny,Milk,Dairy,30.55,9258,5802253.315097649,13,7,7,,27
2019-09-03,Tuesday,Autumn,Windy,Apples,Fruits,15.27,7502,4736415.217942788,5,30,1,,54
2019-11-29,Friday,Autumn,Rainy,Potatoes,Vegetables,7.0,8680,5284933.747283697,26,9,9,,32
2019-10-06,Sunday,Autumn,Windy,Tomatoes,Vegetables,50.91,9150,5587340.553784143,6,10,1,,52
2019-10-08,Tuesday,Autumn,Rainy,Tomatoes,Vegetables,50.91,6501,3970681.2035378953,7,10,1,,48
2019-11-30,Saturday,Autumn,Windy,Potatoes,Vegetables,7.0,9481,5745953.681553696,5,9,1,,60
2019-09-05,Thursday,Autumn,Windy,Apples,Fruits,15.27,7471,4743727.302067359,27,30,30,,30
2019-08-02,Friday,Summer,Sunny,Pork,Meat,132.37,10971,6720054.265626196,6,7,1,,50
2019-09-05,Thursday,Autumn,Cloudy,Apples,Fruits,15.27,7544,4566688.640188783,0,30,1,,50
2019-11-04,Monday,Autumn,Rainy,Lettuce,Vegetables,20.36,6523,4088310.064269336,14,5,5,,22
2019-11-30,Saturday,Autumn,Rainy,Potatoes,Vegetables,7.0,8311,5172509.327503814,23,9,9,,30
2019-10-28,Monday,Autumn,Cloudy,Chicken,Meat,105.0,7463,4566421.474784389,18,5,5,,33
2019-10-29,Tuesday,Autumn,Cloudy,Chicken,Meat,105.0,7555,4750104.070529541,24,5,5,,31
2019-10-30,Wednesday,Autumn,Cloudy,Chicken,Meat,105.0,7664,4761918.620877011,23,5,5,,32
2019-09-23,Monday,Autumn,Rainy,Salmon,Seafood,173.09,6563,4063571.892946513,22,3,3,,24
2019-11-07,Thursday,Autumn,Windy,Lettuce,Vegetables,20.36,7389,4587341.864412698,18,5,5,,26
2019-10-30,Wednesday,Autumn,Rainy,Chicken,Meat,105.0,6720,4257461.917975,16,5,5,,34
2019-08-02,Friday,Summer,Hot,Pork,Meat,132.37,9919,6058002.493531791,15,7,7,,26
2019-09-24,Tuesday,Autumn,Rainy,Salmon,Seafood,173.09,6269,3830848.9775485066,0,3,1,,51
2019-09-02,Monday,Autumn,Windy,Eggs,Dairy,33.09,7731,4718842.582576363,16,21,21,,24
2019-10-08,Tuesday,Autumn,Rainy,Tomatoes,Vegetables,50.91,6571,4030832.66931428,15,10,10,,23
2019-05-11,Saturday,Spring,Rainy,Cheese,Dairy,152.73,8155,4993637.80569124,13,9,9,,25
2019-09-05,Thursday,Autumn,Rainy,Apples,Fruits,15.27,6359,3961082.9115894577,27,30,30,,27
2019-11-01,Friday,Autumn,Rainy,Chicken,Meat,105.0,8428,5189967.420381146,24,5,5,,27
2019-10-09,Wednesday,Autumn,Windy,Tomatoes,Vegetables,50.91,7415,4521133.957660899,13,10,10,,21
2019-07-24,Wednesday,Summer,Sunny,Milk,Dairy,30.55,9223,5673666.112766745,13,7,7,,25
2019-09-05,Thursday,Autumn,Windy,Eggs,Dairy,33.09,7399,4685177.823614585,13,21,21,,27
2019-07-27,Saturday,Summer,Sunny,Milk,Dairy,30.55,11173,6861998.723282502,9,7,1,,48
2019-07-27,Saturday,Summer,Hot,Milk,Dairy,30.55,10317,6298579.219207853,18,7,7,,21
2019-12-03,Tuesday,Winter,Snowy,Potatoes,Vegetables,8.91,5704,3502998.252473539,8,9,1,,43
2019-08-02,Friday,Summer,Cloudy,Pork,Meat,132.37,10403,6495996.001293846,7,7,1,,49
2019-10-10,Thursday,Autumn,Cloudy,Tomatoes,Vegetables,50.91,7802,4849006.125973067,15,10,10,,24
2019-09-06,Friday,Autumn,Cloudy,Apples,Fruits,15.27,9222,5665750.427500021,19,30,30,,30
2019-09-24,Tuesday,Autumn,Cloudy,Salmon,Seafood,173.09,7637,4731287.6346437195,28,3,3,,29
2019-08-05,Monday,Summer,Sunny,Pork,Meat,132.37,8971,5492474.960942047,12,7,7,,25
2019-09-07,Saturday,Autumn,Rainy,Eggs,Dairy,33.09,8343,5225508.925227809,23,21,21,,23
2019-09-24,Tuesday,Autumn,Rainy,Salmon,Seafood,173.09,6724,4080658.911698163,3,3,1,,48
2019-07-30,Tuesday,Summer,Hot,Milk,Dairy,30.55,8592,5410120.884842985,13,7,7,,23
2019-09-07,Saturday,Autumn,Windy,Eggs,Dairy,33.09,9170,5642138.967287287,21,21,21,,24
2019-11-01,Friday,Autumn,Rainy,Chicken,Meat,105.0,8429,5168331.994036614,6,5,1,,52
2019-10-12,Saturday,Autumn,Rainy,Tomatoes,Vegetables,50.91,8154,4971858.704307543,22,10,10,,22
2019-12-04,Wednesday,Winter,Snowy,Potatoes,Vegetables,8.91,5901,3658475.815104015,21,9,9,,17
2019-08-01,Thursday,Summer,Hot,Milk,Dairy,30.55,8574,5195316.05499817,16,7,7,,23
2019-11-03,Sunday,Autumn,Rainy,Chicken,Meat,105.0,8688,5369402.419269033,18,5,5,,25
2019-11-10,Sunday,Autumn,Cloudy,Lettuce,Vegetables,20.36,9262,5648001.700137615,16,5,5,,29
2019-10-13,Sunday,Autumn,Cloudy,Tomatoes,Vegetables,50.91,9445,5887358.969619231,22,10,10,,26
2019-08-08,Thursday,Summer,Sunny,Pork,Meat,132.37,9669,5855976.113617787,23,7,7,,26
2019-10-13,Sunday,Autumn,Windy,Tomatoes,Vegetables,50.91,9340,5732688.078276895,2,10,1,,50
2019-09-08,Sunday,Autumn,Rainy,Eggs,Dairy,33.09,8539,5348675.675427526,13,21,21,,25
2019-08-02,Friday,Summer,Hot,Milk,Dairy,30.55,10257,6447406.830293478,13,7,7,,25
2019-08-03,Saturday,Summer,Hot,Milk,Dairy,30.55,9829,6089955.05607407,6,7,1,,51
2019-11-04,Monday,Autumn,Cloudy,Chicken,Meat,105.0,7525,4641596.595332788,7,5,1,,56
2019-10-16,Wednesday,Autumn,Windy,Tomatoes,Vegetables,50.91,7433,4639608.728754675,11,10,10,,23
2019-09-09,Monday,Autumn,Rainy,Apples,Fruits,15.27,6808,4204725.249290757,6,30,1,,51
2019-11-04,Monday,Autumn,Windy,Chicken,Meat,105.0,7436,4600994.534727081,15,5,5,,32
2019-08-05,Monday,Summer,Sunny,Milk,Dairy,30.55,9407,5858527.379304441,24,7,7,,24
2019-08-10,Saturday,Summer,Hot,Pork,Meat,132.37,10319,6449204.782545141,13,7,7,,25
2019-08-12,Monday,Summer,Cloudy,Pork,Meat,132.37,8619,5283362.182127501,25,7,7,,26
2019-09-24,Tuesday,Autumn,Cloudy,Salmon,Seafood,173.09,7600,4624683.53348045,3,3,1,,51
2019-09-12,Thursday,Autumn,Cloudy,Apples,Fruits,15.27,7719,4672137.5713417325,4,30,1,,59
2019-09-25,Wednesday,Autumn,Cloudy,Salmon,Seafood,173.09,7352,4625592.619407527,14,3,3,,25
2019-05-12,Sunday,Spring,Cloudy,Cheese,Dairy,152.73,9339,5728521.765944272,2,9,1,,46
2019-11-06,Wednesday,Autumn,Cloudy,Chicken,Meat,105.0,7646,4696406.981141078,10,5,5,,40
2019-09-09,Monday,Autumn,Rainy,Eggs,Dairy,33.09,6833,4269803.446813065,21,21,21,,23
2019-09-11,Wednesday,Autumn,Rainy,Eggs,Dairy,33.09,6596,4024071.9798401105,6,21,1,,52
2019-05-13,Monday,Spring,Cloudy,Cheese,Dairy,152.73,7748,4778681.270961966,7,9,1,,52
2019-08-12,Monday,Summer,Cloudy,Pork,Meat,132.37,8665,5455284.927698361,20,7,7,,30
2019-10-19,Saturday,Autumn,Rainy,Tomatoes,Vegetables,50.91,8134,5052906.069961841,8,10,1,,49
2019-08-05,Monday,Summer,Cloudy,Milk,Dairy,30.55,8287,5171026.146846089,26,7,7,,28
2019-12-07,Saturday,Winter,Snowy,Potatoes,Vegetables,8.91,7426,4627276.462945215,20,9,9,,30
2019-11-08,Friday,Autumn,Windy,Chicken,Meat,105.0,9277,5594100.372737214,7,5,1,,54
2019-12-07,Saturday,Winter,Cold,Potatoes,Vegetables,8.91,8108,4931203.70435946,5,9,1,,53
2019-05-15,Wednesday,Spring,Rainy,Cheese,Dairy,152.73,6689,4125543.880863918,19,9,9,,23
2019-09-12,Thursday,Autumn,Cloudy,Apples,Fruits,15.27,7577,4719590.470328296,6,30,1,,52
2019-09-27,Friday,Autumn,Rainy,Salmon,Seafood,173.09,7991,4881288.252080858,0,3,1,,53
2019-10-22,Tuesday,Autumn,Windy,Tomatoes,Vegetables,50.91,7553,4716827.735676542,8,10,1,,51
2019-09-15,Sunday,Autumn,Windy,Apples,Fruits,15.27,9167,5713739.0892586205,13,30,30,,32
2019-10-22,Tuesday,Autumn,Windy,Tomatoes,Vegetables,50.91,7558,4595163.075558927,11,10,10,,22
2019-12-09,Monday,Winter,Cloudy,Potatoes,Vegetables,8.91,6582,4126861.692937239,19,9,9,,31
2019-09-29,Sunday,Autumn,Cloudy,Salmon,Seafood,173.09,9483,5919011.801895508,18,3,3,,29
2019-09-18,Wednesday,Autumn,Cloudy,Apples,Fruits,15.27,7712,4819656.22795261,25,30,30,,30
2019-09-21,Saturday,Autumn,Cloudy,Apples,Fruits,15.27,9085,5662253.346312367,18,30,30,,30
2019-10-02,Wednesday,Autumn,Windy,Salmon,Seafood,173.09,7452,4538549.955936422,13,3,3,,23
2019-12-11,Wednesday,Winter,Cloudy,Potatoes,Vegetables,8.91,6714,4121354.310497437,12,9,9,,30
2019-10-23,Wednesday,Autumn,Cloudy,Tomatoes,Vegetables,50.91,7633,4742019.666005775,22,10,10,,21
2019-11-11,Monday,Autumn,Windy,Chicken,Meat,105.0,7279,4436460.205715284,9,5,1,,59
2019-11-14,Thursday,Autumn,Windy,Chicken,Meat,105.0,7521,4711232.4772605775,12,5,5,,28
2019-09-22,Sunday,Autumn,Windy,Apples,Fruits,15.27,8865,5390044.691008408,19,30,30,,31
2019-08-05,Monday,Summer,Cloudy,Milk,Dairy,30.55,8480,5161891.002425117,8,7,1,,52
2019-10-02,Wednesday,Autumn,Windy,Salmon,Seafood,173.09,7407,4537587.081683462,12,3,3,,22
2019-08-08,Thursday,Summer,Hot,Milk,Dairy,30.55,8633,5329683.238036844,26,7,7,,22
2019-09-12,Thursday,Autumn,Windy,Eggs,Dairy,33.09,7501,4645605.935600371,1,21,1,,48
2019-08-10,Saturday,Summer,Cloudy,Milk,Dairy,30.55,10121,6168708.182894278,10,7,7,,36
2019-11-16,Saturday,Autumn,Cloudy,Chicken,Meat,105.0,9103,5624644.659477836,24,5,5,,34
2019-10-26,Saturday,Autumn,Windy,Tomatoes,Vegetables,50.91,9140,5602922.1494045155,17,10,10,,28
2019-09-15,Sunday,Autumn,Rainy,Eggs,Dairy,33.09,8238,5201267.070956909,21,21,21,,30
2019-09-22,Sunday,Autumn,Cloudy,Apples,Fruits,15.27,9032,5653321.684518005,11,30,30,,28
2019-08-12,Monday,Summer,Hot,Pork,Meat,132.37,8379,5119646.199588745,7,7,1,,52
2019-08-12,Monday,Summer,Sunny,Milk,Dairy,30.55,9200,5573601.358690917,27,7,7,,29
2019-11-13,Wednesday,Autumn,Rainy,Lettuce,Vegetables,20.36,6619,4039327.2880824353,3,5,1,,53
2019-09-18,Wednesday,Autumn,Cloudy,Eggs,Dairy,33.09,7792,4776482.421052424,0,21,1,,54
2019-08-12,Monday,Summer,Cloudy,Milk,Dairy,30.55,8646,5289860.68196145,21,7,7,,27
2019-09-24,Tuesday,Autumn,Rainy,Apples,Fruits,15.27,6308,3971333.619202981,29,30,30,,34
2019-11-15,Friday,Autumn,Cloudy,Lettuce,Vegetables,20.36,9297,5789171.448107979,26,5,5,,29
2019-09-19,Thursday,Autumn,Rainy,Eggs,Dairy,33.09,6791,4186100.623668028,9,21,1,,50
2019-10-03,Thursday,Autumn,Rainy,Salmon,Seafood,173.09,6628,4032751.779658638,4,3,1,,48
2019-10-26,Saturday,Autumn,Windy,Tomatoes,Vegetables,50.91,9210,5709236.401240394,3,10,1,,52
2019-08-14,Wednesday,Summer,Hot,Milk,Dairy,30.55,8797,5409106.243480975,5,7,1,,52
2019-09-22,Sunday,Autumn,Cloudy,Eggs,Dairy,33.09,9118,5524840.014161485,26,21,21,,22
2019-09-25,Wednesday,Autumn,Windy,Apples,Fruits,15.27,7718,4748013.30421636,7,30,1,,54
2019-10-03,Thursday,Autumn,Cloudy,Salmon,Seafood,173.09,7248,4535801.130213928,17,3,3,,28
2019-08-17,Saturday,Summer,Cloudy,Milk,Dairy,30.55,10047,6179867.057117972,7,7,1,,47
2019-05-16,Thursday,Spring,Rainy,Cheese,Dairy,152.73,6706,4116651.2018177453,10,9,9,,40
2019-12-11,Wednesday,Winter,Snowy,Potatoes,Vegetables,8.91,5539,3351883.9441132983,17,9,9,,15
2019-05-16,Thursday,Spring,Sunny,Cheese,Dairy,152.73,8198,4992634.587985444,26,9,9,,21
2019-11-15,Friday,Autumn,Windy,Lettuce,Vegetables,20.36,9548,5805160.860695446,16,5,5,,27
2019-05-18,Saturday,Spring,Rainy,Cheese,Dairy,152.73,8217,5190760.127699482,28,9,9,,21
2019-11-19,Tuesday,Autumn,Windy,Chicken,Meat,105.0,7675,4790602.183493903,7,5,1,,60
2019-09-24,Tuesday,Autumn,Cloudy,Eggs,Dairy,33.09,7897,4814051.130347561,20,21,21,,20
2019-08-18,Sunday,Summer,Cloudy,Milk,Dairy,30.55,10360,6423268.166727046,26,7,7,,27
2019-10-27,Sunday,Autumn,Cloudy,Tomatoes,Vegetables,50.91,9220,5667009.453442958,25,10,10,,21
2019-08-21,Wednesday,Summer,Hot,Milk,Dairy,30.55,8549,5250213.60605953,13,7,7,,26
2019-10-03,Thursday,Autumn,Rainy,Salmon,Seafood,173.09,6550,3973233.987524751,27,3,3,,26
2019-05-18,Saturday,Spring,Rainy,Cheese,Dairy,152.73,8662,5271986.0281007355,12,9,9,,25
2019-08-15,Thursday,Summer,Cloudy,Pork,Meat,132.37,8518,5263905.354669979,27,7,7,,27
2019-12-12,Thursday,Winter,Cloudy,Potatoes,Vegetables,8.91,6400,3993640.449037704,12,9,9,,30
2019-11-19,Tuesday,Autumn,Cloudy,Chicken,Meat,105.0,7201,4449155.093660505,18,5,5,,30
2019-09-27,Friday,Autumn,Cloudy,Eggs,Dairy,33.09,9503,5854232.958163725,5,21,1,,53
2019-09-27,Friday,Autumn,Rainy,Eggs,Dairy,33.09,8339,5137792.405753341,26,21,21,,25
2019-12-14,Saturday,Winter,Cold,Potatoes,Vegetables,8.91,8520,5181074.54311839,3,9,1,,55
2019-11-15,Friday,Autumn,Cloudy,Lettuce,Vegetables,20.36,9286,5797342.127698775,4,5,1,,50
2019-08-17,Saturday,Summer,Cloudy,Pork,Meat,132.37,10103,6186206.373722768,22,7,7,,26
2019-10-04,Friday,Autumn,Cloudy,Salmon,Seafood,173.09,9245,5731880.319774768,4,3,1,,46
