Date,Day_of_Week,Season,Weather,Product,Category,Unit_Price,Num_Customers,Sales,Stocks,Shelf_Life,Days_Until_Next_Purchase,Event,Purchase_Quantity
2007-09-11,Tuesday,Autumn,Windy,Potatoes,Vegetables,1.52,8088,4809847.872634051,7,90,1,Birthdays,89
2007-07-24,Tuesday,Summer,Sunny,Tomatoes,Vegetables,13.82,10599,6371181.51628005,7,10,1,None,90
2007-09-25,Tuesday,Autumn,Rainy,Chicken,Meat,22.81,6736,4034337.943038511,22,5,5,None,75
2007-06-09,Saturday,Summer,Sunny,Pork,Other,28.75,10656,6393240.188749895,16,7,7,Holiday Special,75
2007-08-23,Thursday,Summer,Cloudy,Milk,Dairy,6.64,9650,5795238.419369786,5,7,1,Independence Day of Ukraine,83
2007-08-23,Thursday,Summer,Sunny,Milk,Dairy,6.64,10973,6586978.404135658,27,7,7,Independence Day of Ukraine,75
2007-08-20,Monday,Summer,Sunny,Eggs,Dairy,8.29,10608,6320305.90386775,23,21,21,Corporate Event,73
2007-09-28,Friday,Autumn,Windy,Chicken,Meat,22.81,8181,4895595.982412522,11,5,5,Holiday Special,76
2007-09-03,Monday,Autumn,Windy,Salmon,Other,37.6,8462,5057643.543780983,22,3,3,Seasonal Event,72
2007-07-24,Tuesday,Summer,Sunny,Tomatoes,Vegetables,13.82,10849,6485478.881740855,11,10,10,Birthdays,77
2007-08-23,Thursday,Summer,Cloudy,Milk,Dairy,6.64,9679,5781032.834577456,9,7,1,Independence Day of Ukraine,83
2007-08-25,Saturday,Summer,Sunny,Milk,Dairy,6.64,11046,6657848.713953389,30,7,7,Holiday Special,70
2007-08-23,Thursday,Summer,Cloudy,Eggs,Dairy,8.29,9856,5893087.704101345,30,21,21,Independence Day of Ukraine,74
2007-08-28,Tuesday,Summer,Sunny,Milk,Dairy,6.64,10696,6378829.115826798,21,7,7,Special Promotion,73
2007-09-05,Wednesday,Autumn,Rainy,Salmon,Other,37.6,6355,3804252.824482741,15,3,3,None,75
2007-08-30,Thursday,Summer,Cloudy,Milk,Dairy,6.64,10069,6064893.415983227,9,7,1,Special Promotion,82
2007-09-01,Saturday,Autumn,Cloudy,Milk,Dairy,6.08,8503,5111083.886445935,21,7,7,Seasonal Event,73
2007-07-05,Thursday,Summer,Hot,Cheese,Dairy,30.41,9980,6013877.889898187,28,90,90,None,73
2007-09-04,Tuesday,Autumn,Cloudy,Milk,Dairy,6.08,8493,5073050.130713382,6,7,1,Special Promotion,82
2007-09-05,Wednesday,Autumn,Windy,Salmon,Other,37.6,8349,5049226.026370527,17,3,3,None,71
2007-10-07,Sunday,Autumn,Rainy,Apples,Fruits,3.32,6690,4030758.4817195544,11,30,30,Holiday Special,80
2007-06-09,Saturday,Summer,Hot,Pork,Other,28.75,9616,5742451.612883872,9,7,1,Special Promotion,84
2007-07-25,Wednesday,Summer,Cloudy,Tomatoes,Vegetables,13.82,9825,5895048.886017591,23,10,10,None,77
2007-06-12,Tuesday,Summer,Cloudy,Pork,Other,28.75,9864,5911625.74758491,9,7,1,None,84
2007-07-26,Thursday,Summer,Hot,Tomatoes,Vegetables,13.82,9684,5811494.113671149,3,10,1,None,85
2007-09-06,Thursday,Autumn,Rainy,Salmon,Other,37.6,6747,4041045.739887536,28,3,3,Seasonal Event,73
2007-10-08,Monday,Autumn,Rainy,Apples,Fruits,3.32,6215,3717892.1631004973,2,30,1,None,89
2007-09-27,Thursday,Autumn,Windy,Lettuce,Vegetables,4.42,8279,4982368.792308547,17,5,5,Holiday Special,74
2007-09-12,Wednesday,Autumn,Rainy,Potatoes,Vegetables,1.52,6796,4065723.597280249,26,90,90,Seasonal Event,78
2007-07-05,Thursday,Summer,Hot,Cheese,Dairy,30.41,9714,5841916.81813315,18,90,90,Seasonal Event,71
2007-09-13,Thursday,Autumn,Rainy,Potatoes,Vegetables,1.52,6691,4024191.692231551,15,90,90,None,80
2007-07-06,Friday,Summer,Sunny,Cheese,Dairy,30.41,10990,6627172.132534498,11,90,90,None,74
2007-09-28,Friday,Autumn,Windy,Chicken,Meat,22.81,8528,5131584.449548496,27,5,5,None,78
2007-09-28,Friday,Autumn,Windy,Lettuce,Vegetables,4.42,8111,4861141.755143912,17,5,5,Special Promotion,70
2007-07-08,Sunday,Summer,Hot,Cheese,Dairy,30.41,9927,5944354.586279478,4,90,1,None,80
2007-06-12,Tuesday,Summer,Cloudy,Pork,Other,28.75,10286,6163325.548964194,17,7,7,Seasonal Event,73
2007-09-05,Wednesday,Autumn,Windy,Milk,Dairy,6.08,8233,4913468.634164816,8,7,1,None,82
2007-09-14,Friday,Autumn,Rainy,Potatoes,Vegetables,1.52,6845,4085896.3624198814,13,90,90,None,75
2007-06-12,Tuesday,Summer,Hot,Pork,Other,28.75,10282,6139925.6031140275,11,7,7,Special Promotion,70
2007-10-08,Monday,Autumn,Rainy,Apples,Fruits,3.32,6230,3709418.422292142,24,30,30,Holiday Special,76
2007-08-25,Saturday,Summer,Cloudy,Eggs,Dairy,8.29,10164,6114330.741333384,21,21,21,Birthdays,70
2007-07-09,Monday,Summer,Hot,Cheese,Dairy,30.41,10134,6082793.503610361,18,90,90,Special Promotion,72
2007-08-27,Monday,Summer,Sunny,Eggs,Dairy,8.29,10634,6414274.383610419,13,21,21,Holiday Special,75
2007-09-28,Friday,Autumn,Rainy,Lettuce,Vegetables,4.42,6566,3966120.3367440705,14,5,5,Seasonal Event,74
2007-09-28,Friday,Autumn,Cloudy,Chicken,Meat,22.81,8356,4991890.8701281035,25,5,5,Birthdays,75
2007-10-01,Monday,Autumn,Cloudy,Chicken,Meat,22.81,7866,4719539.251316906,5,5,1,Birthdays,89
2007-07-28,Saturday,Summer,Sunny,Tomatoes,Vegetables,13.82,10748,6453664.161964985,21,10,10,Corporate Event,75
2007-10-13,Saturday,Autumn,Cloudy,Apples,Fruits,3.32,8292,4923460.158901179,24,30,30,Day of Defenders of Ukraine,76
2007-06-12,Tuesday,Summer,Sunny,Pork,Other,28.75,10759,6485100.717844972,22,7,7,Corporate Event,72
2007-09-16,Sunday,Autumn,Windy,Potatoes,Vegetables,1.52,8205,4905969.507141977,22,90,90,Special Promotion,80
2007-09-19,Wednesday,Autumn,Windy,Potatoes,Vegetables,1.52,8090,4888013.947048329,12,90,90,Holiday Special,80
2007-09-09,Sunday,Autumn,Rainy,Salmon,Other,37.6,6273,3752687.264423815,29,3,3,Seasonal Event,75
2007-10-04,Thursday,Autumn,Windy,Chicken,Meat,22.81,8425,5084450.594839924,11,5,5,Teacher's Day,77
2007-06-15,Friday,Summer,Cloudy,Pork,Other,28.75,10109,6033849.337948944,8,7,1,Corporate Event,83
2007-09-05,Wednesday,Autumn,Cloudy,Milk,Dairy,6.08,8066,4836527.9127085805,13,7,7,Seasonal Event,74
2007-09-05,Wednesday,Autumn,Cloudy,Milk,Dairy,6.08,8194,4904113.663239556,23,7,7,Holiday Special,75
2007-07-12,Thursday,Summer,Cloudy,Cheese,Dairy,30.41,9987,6001436.489359462,24,90,90,Holiday Special,73
2007-10-07,Sunday,Autumn,Cloudy,Chicken,Meat,22.81,8293,4985605.601980064,5,5,1,Special Promotion,86
2007-08-30,Thursday,Summer,Cloudy,Eggs,Dairy,8.29,9638,5767968.670231437,17,21,21,None,72
2007-09-09,Sunday,Autumn,Rainy,Salmon,Other,37.6,6811,4063099.070894268,17,3,3,Holiday Special,70
2007-10-13,Saturday,Autumn,Cloudy,Apples,Fruits,3.32,8509,5096406.166236825,18,30,30,Day of Defenders of Ukraine,75
2007-10-13,Saturday,Autumn,Cloudy,Apples,Fruits,3.32,8598,5170666.865362514,22,30,30,Day of Defenders of Ukraine,78
2007-09-11,Tuesday,Autumn,Cloudy,Salmon,Other,37.6,8193,4911105.258948436,23,3,3,Corporate Event,70
2007-09-02,Sunday,Autumn,Rainy,Eggs,Dairy,7.19,6566,3947047.7353772162,24,21,21,Birthdays,72
2007-07-30,Monday,Summer,Cloudy,Tomatoes,Vegetables,13.82,9595,5748214.6328910105,17,10,10,None,80
2007-09-04,Tuesday,Autumn,Rainy,Eggs,Dairy,7.19,6638,3943160.7195312106,19,21,21,None,70
2007-06-17,Sunday,Summer,Sunny,Pork,Other,28.75,10318,6197236.552754918,28,7,7,None,73
2007-09-06,Thursday,Autumn,Rainy,Eggs,Dairy,7.19,6291,3770554.5265881363,27,21,21,Holiday Special,71
2007-09-05,Wednesday,Autumn,Cloudy,Milk,Dairy,6.08,8249,4957611.465685331,14,7,7,None,72
2007-09-19,Wednesday,Autumn,Rainy,Potatoes,Vegetables,1.52,6680,3993343.6059867614,2,90,1,Seasonal Event,85
2007-10-07,Sunday,Autumn,Cloudy,Chicken,Meat,22.81,8251,4943495.680011475,21,5,5,None,75
2007-09-09,Sunday,Autumn,Rainy,Eggs,Dairy,7.19,6783,4069290.0980637604,19,21,21,Corporate Event,70
2007-10-01,Monday,Autumn,Rainy,Lettuce,Vegetables,4.42,6750,4038673.241771686,18,5,5,None,73
2007-09-22,Saturday,Autumn,Windy,Potatoes,Vegetables,1.52,8823,5280636.033457368,6,90,1,Seasonal Event,86
2007-10-01,Monday,Autumn,Cloudy,Lettuce,Vegetables,4.42,8346,4993005.539348259,22,5,5,None,72
2007-09-06,Thursday,Autumn,Windy,Milk,Dairy,6.08,8261,4982103.603532114,18,7,7,Birthdays,74
2007-09-06,Thursday,Autumn,Rainy,Milk,Dairy,6.08,6745,4035338.149137326,6,7,1,Corporate Event,82
2007-07-12,Thursday,Summer,Sunny,Cheese,Dairy,30.41,11082,6685175.377364235,13,90,90,Corporate Event,74
2007-10-04,Thursday,Autumn,Cloudy,Lettuce,Vegetables,4.42,8193,4908322.4666271275,5,5,1,Teacher's Day,81
2007-07-31,Tuesday,Summer,Hot,Tomatoes,Vegetables,13.82,10034,6037893.733385346,18,10,10,Corporate Event,80
2007-06-18,Monday,Summer,Cloudy,Pork,Other,28.75,9969,6013642.723879619,10,7,7,None,73
2007-07-14,Saturday,Summer,Sunny,Cheese,Dairy,30.41,10696,6395700.426762272,2,90,1,Birthdays,83
2007-06-19,Tuesday,Summer,Hot,Pork,Other,28.75,9587,5756844.828193639,1,7,1,Birthdays,82
2007-09-14,Friday,Autumn,Windy,Salmon,Other,37.6,8094,4868180.214953065,18,3,3,Birthdays,74
2007-09-09,Sunday,Autumn,Rainy,Eggs,Dairy,7.19,6522,3926310.1496958192,28,21,21,Holiday Special,71
2007-08-03,Friday,Summer,Cloudy,Tomatoes,Vegetables,13.82,10244,6167724.36415426,11,10,10,Corporate Event,77
2007-09-17,Monday,Autumn,Windy,Salmon,Other,37.6,8074,4839097.665083024,12,3,3,None,75
2007-10-10,Wednesday,Autumn,Rainy,Chicken,Meat,22.81,6917,4162113.2580385436,1,5,1,Holiday Special,90
2007-09-23,Sunday,Autumn,Windy,Potatoes,Vegetables,1.52,8278,4976312.818685655,1,90,1,Holiday Special,89
2007-07-15,Sunday,Summer,Hot,Cheese,Dairy,30.41,10081,6036659.040564544,29,90,90,Corporate Event,73
2007-10-15,Monday,Autumn,Windy,Apples,Fruits,3.32,8293,4986776.355500553,6,30,1,Corporate Event,85
2007-10-17,Wednesday,Autumn,Rainy,Apples,Fruits,3.32,6879,4111564.5463912147,15,30,30,None,77
2007-07-17,Tuesday,Summer,Hot,Cheese,Dairy,30.41,9957,5962155.047953997,16,90,90,Holiday Special,73
2007-09-24,Monday,Autumn,Rainy,Potatoes,Vegetables,1.52,6739,4014787.4994608522,8,90,1,None,87
2007-07-17,Tuesday,Summer,Cloudy,Cheese,Dairy,30.41,10168,6071594.989367147,11,90,90,None,74
2007-10-18,Thursday,Autumn,Cloudy,Apples,Fruits,3.32,8227,4944652.083556991,5,30,1,Holiday Special,87
2007-09-06,Thursday,Autumn,Cloudy,Milk,Dairy,6.08,8263,4956457.355539853,13,7,7,Birthdays,75
2007-10-06,Saturday,Autumn,Cloudy,Lettuce,Vegetables,4.42,8608,5184193.288674858,26,5,5,Seasonal Event,71
2007-06-20,Wednesday,Summer,Hot,Pork,Other,28.75,10108,6096222.542300892,4,7,1,None,82
2007-09-25,Tuesday,Autumn,Rainy,Potatoes,Vegetables,1.52,6675,3992192.1518571116,5,90,1,Birthdays,86
2007-09-20,Thursday,Autumn,Rainy,Salmon,Other,37.6,6419,3824926.2294624955,29,3,3,None,70
2007-09-12,Wednesday,Autumn,Cloudy,Eggs,Dairy,7.19,8415,5080254.450235966,1,21,1,None,85
2007-09-26,Wednesday,Autumn,Rainy,Potatoes,Vegetables,1.52,6491,3869548.041917548,23,90,90,None,79
2007-09-20,Thursday,Autumn,Windy,Salmon,Other,37.6,8450,5091359.035776979,28,3,3,None,70
2007-07-19,Thursday,Summer,Hot,Cheese,Dairy,30.41,9793,5826335.795125178,11,90,90,Special Promotion,73
2007-10-20,Saturday,Autumn,Windy,Apples,Fruits,3.32,8313,5013121.70694584,19,30,30,None,79
2007-09-27,Thursday,Autumn,Rainy,Potatoes,Vegetables,1.52,6751,4062693.8124170373,21,90,90,Birthdays,80
2007-06-21,Thursday,Summer,Cloudy,Pork,Other,28.75,9823,5889254.040265378,23,7,7,Holiday Special,75
2007-10-10,Wednesday,Autumn,Rainy,Chicken,Meat,22.81,6209,3742321.134528426,12,5,5,Special Promotion,80
2007-10-20,Saturday,Autumn,Cloudy,Apples,Fruits,3.32,8244,4920353.4256596705,10,30,30,None,79
2007-09-13,Thursday,Autumn,Cloudy,Eggs,Dairy,7.19,8276,4982817.070592459,10,21,21,Birthdays,71
2007-09-20,Thursday,Autumn,Rainy,Salmon,Other,37.6,6564,3912484.4851646144,25,3,3,Holiday Special,74
2007-07-22,Sunday,Summer,Sunny,Cheese,Dairy,30.41,11279,6773402.759921395,19,90,90,Holiday Special,71
2007-08-06,Monday,Summer,Hot,Tomatoes,Vegetables,13.82,9837,5920737.251421969,11,10,10,None,76
2007-09-29,Saturday,Autumn,Cloudy,Potatoes,Vegetables,1.52,8452,5079419.535603395,11,90,90,Seasonal Event,78
2007-09-21,Friday,Autumn,Windy,Salmon,Other,37.6,8265,4965967.2253860505,20,3,3,Holiday Special,75
2007-10-06,Saturday,Autumn,Windy,Lettuce,Vegetables,4.42,8304,4999802.3884055,29,5,5,None,75
2007-10-10,Wednesday,Autumn,Cloudy,Chicken,Meat,22.81,8085,4869573.603425273,16,5,5,Seasonal Event,77
2007-10-08,Monday,Autumn,Windy,Lettuce,Vegetables,4.42,8167,4930679.224471332,27,5,5,None,74
2007-10-23,Tuesday,Autumn,Cloudy,Apples,Fruits,3.32,8544,5129231.013251105,16,30,30,Holiday Special,77
2007-07-25,Wednesday,Summer,Sunny,Cheese,Dairy,30.41,11138,6679368.258926334,19,90,90,Birthdays,75
2007-09-29,Saturday,Autumn,Windy,Potatoes,Vegetables,1.52,8199,4923527.683905436,30,90,90,None,76
2007-09-14,Friday,Autumn,Windy,Eggs,Dairy,7.19,8152,4916712.617628366,28,21,21,None,75
2007-10-10,Wednesday,Autumn,Windy,Chicken,Meat,22.81,7902,4758206.163391019,1,5,1,None,86
2007-07-27,Friday,Summer,Cloudy,Cheese,Dairy,30.41,10066,6026574.89703803,10,90,90,Corporate Event,70
2007-09-21,Friday,Autumn,Cloudy,Salmon,Other,37.6,8299,4958508.398760833,19,3,3,Birthdays,72
2007-09-08,Saturday,Autumn,Windy,Milk,Dairy,6.08,8475,5105348.541013045,26,7,7,Birthdays,75
2007-10-13,Saturday,Autumn,Rainy,Lettuce,Vegetables,4.42,6534,3925709.8658175236,4,5,1,Day of Defenders of Ukraine,81
2007-10-23,Tuesday,Autumn,Rainy,Apples,Fruits,3.32,6429,3883946.968793604,23,30,30,Birthdays,79
2007-10-01,Monday,Autumn,Rainy,Potatoes,Vegetables,1.52,6663,3989268.159967819,13,90,90,Special Promotion,76
2007-08-06,Monday,Summer,Hot,Tomatoes,Vegetables,13.82,9988,5990902.290571495,15,10,10,Holiday Special,75
2007-09-21,Friday,Autumn,Windy,Salmon,Other,37.6,8019,4800613.072080368,30,3,3,Holiday Special,72
2007-10-25,Thursday,Autumn,Rainy,Apples,Fruits,3.32,6457,3870464.2500427626,16,30,30,Special Promotion,77
2007-08-06,Monday,Summer,Hot,Tomatoes,Vegetables,13.82,9847,5940155.543754344,14,10,10,Special Promotion,80
2007-10-13,Saturday,Autumn,Rainy,Chicken,Meat,22.81,6569,3915925.0476005184,16,5,5,Day of Defenders of Ukraine,79
2007-07-27,Friday,Summer,Cloudy,Cheese,Dairy,30.41,10416,6238961.281465942,8,90,1,Special Promotion,84
2007-08-09,Thursday,Summer,Sunny,Tomatoes,Vegetables,13.82,10771,6482522.499964635,2,10,1,None,89
2007-08-11,Saturday,Summer,Hot,Tomatoes,Vegetables,13.82,9989,5949629.765352727,19,10,10,Seasonal Event,79
2007-10-28,Sunday,Autumn,Windy,Apples,Fruits,3.32,8384,5070001.237211753,30,30,30,Special Promotion,77
2007-10-04,Thursday,Autumn,Rainy,Potatoes,Vegetables,1.52,6528,3905711.3387456224,18,90,90,Teacher's Day,80
2007-07-30,Monday,Summer,Sunny,Cheese,Dairy,30.41,10597,6371111.147482733,14,90,90,None,70
2007-08-02,Thursday,Summer,Cloudy,Cheese,Dairy,30.41,10058,6066769.305836881,17,90,90,None,72
2007-10-16,Tuesday,Autumn,Rainy,Chicken,Meat,22.81,6534,3894442.1386631452,7,5,1,None,89
2007-08-12,Sunday,Summer,Sunny,Tomatoes,Vegetables,13.82,10758,6533470.6612156,20,10,10,None,79
2007-09-16,Sunday,Autumn,Windy,Eggs,Dairy,7.19,8214,4937792.194724344,27,21,21,Holiday Special,74
2007-08-02,Thursday,Summer,Hot,Cheese,Dairy,30.41,9589,5779999.356946152,18,90,90,Corporate Event,74
2007-09-22,Saturday,Autumn,Windy,Salmon,Other,37.6,8644,5208310.934552003,3,3,1,Holiday Special,81
2007-09-23,Sunday,Autumn,Cloudy,Salmon,Other,37.6,8144,4912945.780886505,6,3,1,Birthdays,80
2007-10-16,Tuesday,Autumn,Rainy,Lettuce,Vegetables,4.42,6420,3857086.365867383,30,5,5,Corporate Event,71
2007-10-04,Thursday,Autumn,Rainy,Potatoes,Vegetables,1.52,6665,4023695.58321333,24,90,90,Teacher's Day,76
2007-10-07,Sunday,Autumn,Windy,Potatoes,Vegetables,1.52,7784,4607288.634479186,29,90,90,Holiday Special,79
2007-10-08,Monday,Autumn,Cloudy,Potatoes,Vegetables,1.52,8267,4965203.019826647,7,90,1,Special Promotion,86
2007-10-29,Monday,Autumn,Rainy,Apples,Fruits,3.32,6730,4041118.4558965396,6,30,1,None,89
2007-08-04,Saturday,Summer,Sunny,Cheese,Dairy,30.41,10648,6362916.29883196,5,90,1,None,84
2007-08-07,Tuesday,Summer,Hot,Cheese,Dairy,30.41,10166,6082563.081812404,21,90,90,Holiday Special,75
2007-09-26,Wednesday,Autumn,Cloudy,Salmon,Other,37.6,8505,5109867.780547716,18,3,3,None,75
2007-10-17,Wednesday,Autumn,Windy,Chicken,Meat,22.81,8239,4945508.910898402,21,5,5,Holiday Special,76
2007-08-13,Monday,Summer,Sunny,Tomatoes,Vegetables,13.82,10644,6351939.295794687,7,10,1,None,89
2007-08-10,Friday,Summer,Sunny,Cheese,Dairy,30.41,10826,6508761.889931027,20,90,90,None,70
2007-08-14,Tuesday,Summer,Hot,Tomatoes,Vegetables,13.82,9825,5889002.908285308,15,10,10,None,78
2007-10-17,Wednesday,Autumn,Windy,Chicken,Meat,22.81,8253,4981964.946745999,18,5,5,Birthdays,76
2007-09-10,Monday,Autumn,Windy,Milk,Dairy,6.08,8108,4890348.313250924,9,7,1,None,85
2007-10-29,Monday,Autumn,Rainy,Apples,Fruits,3.32,6335,3800964.1644060593,12,30,30,None,76
2007-06-24,Sunday,Summer,Cloudy,Pork,Other,28.75,9455,5676818.024903783,20,7,7,Corporate Event,70
2007-10-17,Wednesday,Autumn,Rainy,Lettuce,Vegetables,4.42,6448,3874872.751104223,16,5,5,None,75
2007-09-27,Thursday,Autumn,Windy,Salmon,Other,37.6,8083,4813072.395599772,10,3,3,Birthdays,75
2007-09-12,Wednesday,Autumn,Cloudy,Milk,Dairy,6.08,8202,4957396.935900889,13,7,7,None,72
2007-08-13,Monday,Summer,Hot,Cheese,Dairy,30.41,9730,5858038.991655914,12,90,90,Holiday Special,75
2007-09-27,Thursday,Autumn,Windy,Salmon,Other,37.6,8266,4951736.156599437,4,3,1,None,80
2007-09-16,Sunday,Autumn,Rainy,Eggs,Dairy,7.19,6554,3936310.576198768,30,21,21,Birthdays,75
2007-10-30,Tuesday,Autumn,Windy,Apples,Fruits,3.32,8032,4831110.733778311,17,30,30,Special Promotion,78
2007-08-14,Tuesday,Summer,Hot,Cheese,Dairy,30.41,10139,6109578.646009617,21,90,90,None,71
2007-10-31,Wednesday,Autumn,Windy,Apples,Fruits,3.32,8275,4942272.935655333,3,30,1,None,85
2007-09-12,Wednesday,Autumn,Rainy,Milk,Dairy,6.08,6506,3935444.92831571,16,7,7,None,72
2007-09-16,Sunday,Autumn,Rainy,Eggs,Dairy,7.19,6652,3963055.3925220445,26,21,21,Birthdays,73
2007-10-17,Wednesday,Autumn,Rainy,Chicken,Meat,22.81,6491,3882544.9025333975,19,5,5,Birthdays,80
2007-09-29,Saturday,Autumn,Windy,Salmon,Other,37.6,8400,5059201.730061083,7,3,1,None,82
2007-10-20,Saturday,Autumn,Rainy,Lettuce,Vegetables,4.42,6801,4077933.850692171,21,5,5,None,73
2007-10-13,Saturday,Autumn,Rainy,Potatoes,Vegetables,1.52,6945,4140047.5477588205,10,90,90,Day of Defenders of Ukraine,78
2007-10-04,Thursday,Autumn,Windy,Salmon,Other,37.6,7848,4756694.0877732355,21,3,3,Teacher's Day,75
2007-08-15,Wednesday,Summer,Cloudy,Tomatoes,Vegetables,13.82,10422,6272316.725081069,29,10,10,Special Promotion,77
2007-10-16,Tuesday,Autumn,Windy,Potatoes,Vegetables,1.52,8318,5006243.571519664,5,90,1,None,90
2007-10-18,Thursday,Autumn,Cloudy,Chicken,Meat,22.81,8164,4902817.680496615,25,5,5,None,79
2007-10-04,Thursday,Autumn,Cloudy,Salmon,Other,37.6,7983,4804663.076198818,5,3,1,Teacher's Day,82
2007-09-15,Saturday,Autumn,Cloudy,Milk,Dairy,6.08,8455,5064434.619369422,12,7,7,Corporate Event,71
2007-10-21,Sunday,Autumn,Cloudy,Lettuce,Vegetables,4.42,7873,4727870.10601965,28,5,5,Seasonal Event,71
2007-09-16,Sunday,Autumn,Windy,Milk,Dairy,6.08,8582,5127552.896900812,7,7,1,Corporate Event,85
2007-06-27,Wednesday,Summer,Sunny,Pork,Other,28.75,10918,6567930.860272513,15,7,7,Constitution Day of Ukraine,74
2007-09-17,Monday,Autumn,Cloudy,Milk,Dairy,6.08,8301,4968950.969788235,10,7,7,Special Promotion,75
2007-10-20,Saturday,Autumn,Windy,Chicken,Meat,22.81,8530,5174852.034353412,18,5,5,None,78
2007-10-24,Wednesday,Autumn,Windy,Lettuce,Vegetables,4.42,8181,4894082.933430742,7,5,1,Holiday Special,84
2007-10-25,Thursday,Autumn,Cloudy,Lettuce,Vegetables,4.42,8062,4843955.0806688685,28,5,5,Corporate Event,73
2007-10-23,Tuesday,Autumn,Cloudy,Chicken,Meat,22.81,8058,4868036.540272406,10,5,5,None,77
2007-09-20,Thursday,Autumn,Cloudy,Milk,Dairy,6.08,8203,4905873.071222726,28,7,7,Holiday Special,75
2007-10-24,Wednesday,Autumn,Rainy,Chicken,Meat,22.81,6625,3971959.889426616,19,5,5,Corporate Event,78
2007-08-15,Wednesday,Summer,Cloudy,Tomatoes,Vegetables,13.82,9688,5825157.306679387,12,10,10,Corporate Event,78
2007-09-20,Thursday,Autumn,Rainy,Milk,Dairy,6.08,6853,4100825.2511262647,1,7,1,Corporate Event,82
2007-08-15,Wednesday,Summer,Sunny,Tomatoes,Vegetables,13.82,11245,6746770.04057858,29,10,10,Corporate Event,77
2007-06-27,Wednesday,Summer,Sunny,Pork,Other,28.75,10606,6346692.754131766,17,7,7,Constitution Day of Ukraine,71
2007-10-04,Thursday,Autumn,Rainy,Salmon,Other,37.6,6987,4195199.201488335,10,3,3,Teacher's Day,72
2007-09-18,Tuesday,Autumn,Windy,Eggs,Dairy,7.19,8198,4903226.686920872,16,21,21,Special Promotion,72
2007-11-02,Friday,Autumn,Windy,Apples,Fruits,3.32,8463,5048402.558868097,13,30,30,None,80
2007-06-27,Wednesday,Summer,Sunny,Pork,Other,28.75,10694,6410209.994876072,18,7,7,Constitution Day of Ukraine,70
2007-08-16,Thursday,Summer,Hot,Tomatoes,Vegetables,13.82,10026,6011192.928685648,4,10,1,None,89
2007-10-06,Saturday,Autumn,Rainy,Salmon,Other,37.6,6699,4022005.7903871452,13,3,3,None,73
2007-08-17,Friday,Summer,Sunny,Tomatoes,Vegetables,13.82,10948,6625122.218656176,16,10,10,Special Promotion,78
2007-10-26,Friday,Autumn,Windy,Chicken,Meat,22.81,8245,4931820.048278535,25,5,5,None,79
2007-08-17,Friday,Summer,Cloudy,Tomatoes,Vegetables,13.82,9985,5996527.618127574,19,10,10,None,80
2007-10-19,Friday,Autumn,Windy,Potatoes,Vegetables,1.52,7814,4695576.564415851,11,90,90,Special Promotion,79
2007-10-26,Friday,Autumn,Cloudy,Lettuce,Vegetables,4.42,8583,5134541.952239405,19,5,5,None,71
2007-10-22,Monday,Autumn,Rainy,Potatoes,Vegetables,1.52,6229,3731597.7574256556,28,90,90,None,76
2007-10-27,Saturday,Autumn,Rainy,Lettuce,Vegetables,4.42,6561,3939116.4064787133,26,5,5,Holiday Special,72
2007-10-22,Monday,Autumn,Cloudy,Potatoes,Vegetables,1.52,8061,4809174.735394469,5,90,1,Holiday Special,87
2007-09-19,Wednesday,Autumn,Windy,Eggs,Dairy,7.19,8515,5114078.075098021,25,21,21,Special Promotion,70
2007-08-17,Friday,Summer,Cloudy,Cheese,Dairy,30.41,9761,5856458.285785133,14,90,90,None,75
2007-06-27,Wednesday,Summer,Cloudy,Pork,Other,28.75,10108,6079943.298589825,4,7,1,Constitution Day of Ukraine,85
2007-10-24,Wednesday,Autumn,Cloudy,Potatoes,Vegetables,1.52,8396,5040309.364916948,15,90,90,Birthdays,77
2007-09-21,Friday,Autumn,Windy,Eggs,Dairy,7.19,8075,4823756.784377538,17,21,21,Special Promotion,72
2007-09-23,Sunday,Autumn,Windy,Milk,Dairy,6.08,7889,4743866.994832572,12,7,7,Seasonal Event,75
2007-08-17,Friday,Summer,Cloudy,Tomatoes,Vegetables,13.82,10131,6070321.009141205,5,10,1,None,85
2007-10-07,Sunday,Autumn,Rainy,Salmon,Other,37.6,6490,3876522.9364965768,6,3,1,None,81
2007-09-24,Monday,Autumn,Rainy,Eggs,Dairy,7.19,6805,4084342.9083848335,23,21,21,Corporate Event,75
2007-10-08,Monday,Autumn,Cloudy,Salmon,Other,37.6,7861,4723875.94345907,21,3,3,Special Promotion,71
2007-08-18,Saturday,Summer,Hot,Cheese,Dairy,30.41,10194,6103567.847417309,25,90,90,None,74
2007-11-05,Monday,Autumn,Cloudy,Apples,Fruits,3.32,8182,4940455.042369004,20,30,30,None,76
2007-09-26,Wednesday,Autumn,Cloudy,Eggs,Dairy,7.19,8499,5091324.732200122,29,21,21,None,72
2007-08-17,Friday,Summer,Hot,Tomatoes,Vegetables,13.82,10160,6093186.797675696,8,10,1,None,86
2007-11-08,Thursday,Autumn,Windy,Apples,Fruits,3.32,8300,4992435.295891993,29,30,30,Day of Ukrainian Language,77
2007-08-18,Saturday,Summer,Hot,Tomatoes,Vegetables,13.82,10043,6012492.000725189,17,10,10,Holiday Special,77
2007-09-25,Tuesday,Autumn,Cloudy,Milk,Dairy,6.08,8300,4994772.762802373,9,7,1,Holiday Special,85
